City,Place,City_Place,Rating,City_desc,Place_desc,latitude,longitude
Ujjain,Ram Mandir Ghat,Ram Mandir Ghat-Ujjain,3.8931297709923673,"The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well.", Ram Mandir Ghat is of immense religious significance to Hindus because it is one of the four locations where the Kumbh Mela takes place every 12 years. ,27.214667,78.0195708
Siliguri,Hong Kong Market,Hong Kong Market-Siliguri,3.8917197452229297,-,-,,
Alwar,Sariska Tiger Reserve,Sariska Tiger Reserve-Alwar,3.8908794788273617,-,-,27.37845925,76.43457459689606
Kolkata,Metro Railway,Metro Railway-Kolkata,3.8903508771929824,""", ,  Starting from admiring the flourishing art scene in the city to going on rewarding gastronomical explorations to wandering amidst the countless bazaars to sitting by the banks of the Hooghly and enjoying a peaceful sunset, Kolkata is soaked in layers and layers of heritage and culture, and peeling off each layer to look beneath the hood is a very rewarding, once-in-a-lifetime experience.",-,,
Neil Island,Howrah Bridge,Howrah Bridge-Neil Island,3.889182058047493,-,-,22.5850914,88.34682503442306
Srirangapatna,Dariya Daulat Palace - Tipu Sultan's Summer Palace,Dariya Daulat Palace - Tipu Sultan's Summer Palace-Srirangapatna,3.888268156424581,-,-,,
Indore,Rajwada Indore,Rajwada Indore-Indore,3.886925795053004,-,-,22.7184344,75.8547755
Bengaluru,Innovative Film City,Innovative Film City-Bengaluru,3.886479591836735,-,-,12.7766553,77.41570368462044
Kumarakom,Kumarakom Bird Sanctuary,Kumarakom Bird Sanctuary-Kumarakom,3.885813148788927,-,-,9.6273601,76.42859
Kolkata,South Park Street Cemetery,South Park Street Cemetery-Kolkata,3.882978723404255,""", ,  Starting from admiring the flourishing art scene in the city to going on rewarding gastronomical explorations to wandering amidst the countless bazaars to sitting by the banks of the Hooghly and enjoying a peaceful sunset, Kolkata is soaked in layers and layers of heritage and culture, and peeling off each layer to look beneath the hood is a very rewarding, once-in-a-lifetime experience."," South Park Street Cemetery is an 18th-century non-church cemetery, one of the earliest in the world. It is one of the largest burial grounds and a heritage site in Kolkata and maintained by the Archaeological Survey of India. Most of the tombs in the South Park Street Cemetery are aesthetically beautiful and very attractive. ",22.546202450000003,88.36022155611701
Guruvayur,Mammiyur Mahadeva Kshetram,Mammiyur Mahadeva Kshetram-Guruvayur,3.8827838827838823,-,-,,
Aurangabad,Grishneshwar Jyotirlinga Temple,Grishneshwar Jyotirlinga Temple-Aurangabad,3.882147024504084,"Sitting back on the green lawns of the garden and enjoying a beautiful picnic is a very popular tourist activity here.The erstwhile Mughal capital has retained most of its traditional Tughlaq cuisine, with Tandoors and Kebabs being local staples that you will find at almost every roadside eatery.Known for its arts and crafts, and especially its silk, Aurangabad has plenty of markets from where you can buy various local handicrafts, exotic gems, shawls, and of course, the region’s famous paithani silk sarees.",-,,
Chennai,Guindy Snake Park,Guindy Snake Park-Chennai,3.880851063829787,""", , "" Amid its chaos of traffic and sweltering humid climate, Chennai is worth visiting for its temples steeped in south-Indian culture, British-era museums and monuments, culinary delights and Marina Beach (Second largest urban beach in the world).",-,13.0033712,80.23841042909055
Mangalore,Sultan Battery,Sultan Battery-Mangalore,3.880597014925373,-,-,12.88962995,74.8212445567614
Mumbai,Banganga,Banganga-Mumbai,3.876190476190476,"From upcoming actors struggling to make it big on the silver screen; from Bolly superstars to big industrialists to tribes of fisherman and slum dwellers, Mumbai is a city that proudly boasts of stories from different walks of human survival.One of the main centres in the country of art, culture, music, dance and theatre, Mumbai is a dynamic, cosmopolitan city that has been running for years solely on the indomitable spirit of the Mumbaikars.",-,19.0503583,72.91359498640553
Puri,Chilika Lake,Chilika Lake-Puri,3.876150627615063,"Puri is a beach city located on the coast of Bay of Bengal which is one of the favourites among people of West Bengal for a short trip., ,  Having gained popularity among hippies back in the 1970s due to the legalisation of Bhang, Puri is still a popular destination among backpackers, however, the availability of bhang is now limited."," Chilika Lake is the biggest inland salt-water lake. Situated 50 km away from Puri, this lake is a major tourist attraction in Odisha. Set amidst a beautiful landscape full of lush greenery, the Chilika Lake also has a beautiful island laden with trees. ",19.6853207,85.25036968762618
Chennai,B M Birla Planaturium,B M Birla Planaturium-Chennai,3.875,""", , "" Amid its chaos of traffic and sweltering humid climate, Chennai is worth visiting for its temples steeped in south-Indian culture, British-era museums and monuments, culinary delights and Marina Beach (Second largest urban beach in the world).",-,,
Chennai,Armenian Church,Armenian Church-Chennai,3.873873873873874,""", , "" Amid its chaos of traffic and sweltering humid climate, Chennai is worth visiting for its temples steeped in south-Indian culture, British-era museums and monuments, culinary delights and Marina Beach (Second largest urban beach in the world).",-,13.0891909,80.28731857864055
Mumbai,Dhobi Ghat,Dhobi Ghat-Mumbai,3.873170731707317,"From upcoming actors struggling to make it big on the silver screen; from Bolly superstars to big industrialists to tribes of fisherman and slum dwellers, Mumbai is a city that proudly boasts of stories from different walks of human survival.One of the main centres in the country of art, culture, music, dance and theatre, Mumbai is a dynamic, cosmopolitan city that has been running for years solely on the indomitable spirit of the Mumbaikars.",-,18.9826851,72.8252534
Kolkata,New Market,New Market-Kolkata,3.872994652406417,""", ,  Starting from admiring the flourishing art scene in the city to going on rewarding gastronomical explorations to wandering amidst the countless bazaars to sitting by the banks of the Hooghly and enjoying a peaceful sunset, Kolkata is soaked in layers and layers of heritage and culture, and peeling off each layer to look beneath the hood is a very rewarding, once-in-a-lifetime experience.",-,22.560119,88.3567351
Rameswaram,Adam's Bridge - Rama Setu,Adam's Bridge - Rama Setu-Rameswaram,3.872611464968153,-,-,,
Daman,St Jerome Fort,St Jerome Fort-Daman,3.871559633027523,-,-,,
Kochi (Cochin),Church of Saint Francis,Church of Saint Francis-Kochi (Cochin),3.870731707317073,-,-,,
Silvassa,Silvassa Tribal Museum,Silvassa Tribal Museum-Silvassa,3.87037037037037,-,-,,
Dharmapuri,Hogenakkal Falls,Hogenakkal Falls-Dharmapuri,3.869902912621359,-,-,12.1184195,77.7758632
Kolkata,Chowringhee,Chowringhee-Kolkata,3.86875,""", ,  Starting from admiring the flourishing art scene in the city to going on rewarding gastronomical explorations to wandering amidst the countless bazaars to sitting by the banks of the Hooghly and enjoying a peaceful sunset, Kolkata is soaked in layers and layers of heritage and culture, and peeling off each layer to look beneath the hood is a very rewarding, once-in-a-lifetime experience."," Chowringhee, also officially known as Jawaharlal Nehru Road, is a happening hub and frequently visited by locals for recreational activities and shopping. It is one of the few localities in the city with top end boutiques, hotels, malls, shops and restaurants.  ",22.5597635,88.3504718
Jaipur,Galtaji Temple,Galtaji Temple-Jaipur,3.8683127572016462,"With the old city surrounded by walls and gates decorated with drawings on the backdrop of a beautiful pink hue, Jaipur, the pink city, successfully retains its old-world charm."," Located in the City Palace complex, Galtaji Temple is a prehistoric Hindu pilgrimage site. Outlined by the striking Aravalli hills, the vast temple complex consists of several shrines, holy kunds, pavilions and natural springs. The walls of this temple are beautifully adorned with carvings and paintings and it is designed to resemble a grand haveli. ",,
Guruvayur,Punnathur Kotta (Anakkotta),Punnathur Kotta (Anakkotta)-Guruvayur,3.866336633663366,-,-,,
New Delhi,Chandni Chowk,Chandni Chowk-New Delhi,3.8650575973669774,-,-,28.64308585,77.21926705734865
Kochi (Cochin),Maritime Museum Kochi,Maritime Museum Kochi-Kochi (Cochin),3.864406779661017,-,-,9.9582251,76.23891928495507
Pollachi Town,Topslip Tiger Forest,Topslip Tiger Forest-Pollachi Town,3.8623853211009176,-,-,,
Kedarnath,Kedarnath Mandir,Kedarnath Mandir-Kedarnath,3.861198738170347,-,-,30.73535835,79.0669087755215
Dalhousie,Subhash Baoli,Subhash Baoli-Dalhousie,3.858333333333333,The little hill town is famous for its spellbinding vistas of mountains loaded in white snow and lush green pastures of land.," Named after the famous freedom fighter Subhash Chandra Bose, this is a perennial spring which has medicinal properties and believed to have cured the freedom fighter of his ill health. ",,
Jabalpur,Balancing Rocks,Balancing Rocks-Jabalpur,3.8579881656804735,-,-,,
Kumbakonam,Suriyanar Koil,Suriyanar Koil-Kumbakonam,3.855072463768116,-,-,11.0298989,79.4780121
Varanasi,Ganges River,Ganges River-Varanasi,3.853946174780768,"Worlds oldest living city, Varanasi - also known as Kashi (City of Life) and Benaras, is the spiritual capital of India.",-,,
Gwalior,Gopachal Parvat,Gopachal Parvat-Gwalior,3.853211009174312,"Popular because of the hilltop fort, Gwalior is full of palaces and glorious temples giving this city a majestic charm which speaks volumes of its glorious past., , "" A historic city founded by king Surajesan, Gwalior is a city where Indias most eminent royalty once resided."," Gopachal Parvat is a famous for the 7th and 15th century rock-cut Jain monuments. The monuments are dedicated to Jain Teerthankaras - Adinatha, Mahavir, Neminatha and Rishanabhanatha - whose idols can be seen in a meditative posture. They are a part of 100 monuments located in and around the city. ",26.2161503,78.1681714
Sasan Gir,Devalia Safari Park,Devalia Safari Park-Sasan Gir,3.849462365591398,-,-,21.1568539,70.5059037
Mount Abu,Achalgarh Fort,Achalgarh Fort-Mount Abu,3.8493150684931514,"Mount Abu Forest Sanctuary with an abundance of flora and fauna is also a highlight., ,  The exceptionally intricate architecture of the Dilwara temples are of course the main attraction here, and you can easily spend hours wondering how these temples were built over 2 centuries, almost 1000 years back."," Achalgarh Fort is a 15-century fort in Mount Abu which now lies in ruins. The ruined fort complex houses a huge gate called  Hanumanpol, which served as the main entrance. There. is a famous Shiva Temple (Achaleshwar Mahadev Temple) and Mandakini Lake inside the fort complex. Another major attraction is a huge Nandi statue. ",24.6310051,72.7628803
Mumbai,Crawford Market,Crawford Market-Mumbai,3.849112426035503,"From upcoming actors struggling to make it big on the silver screen; from Bolly superstars to big industrialists to tribes of fisherman and slum dwellers, Mumbai is a city that proudly boasts of stories from different walks of human survival.One of the main centres in the country of art, culture, music, dance and theatre, Mumbai is a dynamic, cosmopolitan city that has been running for years solely on the indomitable spirit of the Mumbaikars.",-,18.9471894,72.834649
Patnitop,Naag Mandir,Naag Mandir-Patnitop,3.847682119205298,-,-,,
Lonar,Lonar Crater,Lonar Crater-Lonar,3.8461538461538463,-,-,19.9744482,76.49755330316982
Kanyakumari,Gandhi Memorial,Gandhi Memorial-Kanyakumari,3.8459214501510575,"But, this is not a miracle, the miracle lies in the beauty that the water of three seas does not mix, you can clearly distinguish between the turquoise blue, deep blue and sea green waters of the three seas.",-,8.0787439,77.54995253306552
Dabguli,Savandurga,Savandurga-Dabguli,3.844086021505377,-,-,12.9159605,77.2977719
Thane,Bassein Fort,Bassein Fort-Thane,3.843137254901961,-,-,19.329422,72.8143531
Porbandar,Kirti Mandir Temple,Kirti Mandir Temple-Porbandar,3.841628959276018,-,-,,
Amritsar,Maharaja Ranjit Singh Museum,Maharaja Ranjit Singh Museum-Amritsar,3.8395061728395055,Amritsar today is a thriving city with active trade and tourism industries.A day in this peaceful city starts with the spiritual prayers from Gurudwaras.," Summer palace turned into museum, Maharaja Ranjit Singh Museum is a lovely building which archives the Royal Heritage of Maharaja Ranjit Singh such as arms and armour, outstanding paintings and century old coins and manuscripts.  ",31.6405669,74.87642350990163
