city,hotel_star_rating,latitude,longitude,property_address,property_name,rating,price
Coorg,4 star,12.369,75.7545,"HAKATHUR VILLAGE, , MADIKERI-VIRAJPET ROAD, Coorg",Rare Earth Estate,4,3011
CoochBehar,1 star,26.324285,89.444447,"Rupnarayan Road, Cooch Behar - 736101 ,",Hotel Mayur,1,1085
Coorg,5 star,12.445932,75.684979,"1st Monnangeri, Galibeedu Post, Madikeri , Coorg",Vivanta By Taj Madikeri,5,3241
Coorg,1 star,12.416456,75.777615,"Ibbinavalvadi, sandalkad, madikeri taluk, madikeri , near boikeri,sandalkad, madikeri",Green Nest Plantation Stay,1,2094
Coorg,1 star,0,0,"Near Sowarpet ,",Karekoppa Homestay,1,2093
Coorg,3 star,11.9684,76.0488,"Tropical Blooms Homestay , irpu road , Manchally village post , Kutta , south coorg ,",Tropical Blooms Homestay,3,1359
Coorg,2 star,12.242845,75.818613,"Coorg O-Farm, Chembebeloor , Coorg District",Coorg O-Farm,2,2095
Coorg,1 star,0,0,"near sudarshan circle , mysore rd, madikeri",Sangeet Homestay,1,1039
Coorg,1 star,0,0,"Near DFO Banglowcoorg,Madikeri ,",Hotel Chahana Home Stay,1,2133
Daman,4 star,20.448693,72.835444,"Devka Beach Road, Marwad, , Nani Daman",The Gold Beach Resort,4,2386
Coorg,2 star,12.024613,75.92033,"Ponnanmbare Theralu P. O., Virajpet Taluk,South Coorg , Coorg",Misty Palms,2,1260
Coorg,1 star,0,0,"Srimangata ,",Gopika,1,2072
Coorg,1 star,0,0,"Aurthur Village , somerpet",Coorg The Grace Homestay,1,1916
Corbett,3 star,29.46313,79.147442,"P.O: DHIKULI, TEHSIL: RAMNAGAR, DISTT. NAINITAL, ,",Safari Park Resort,3,2229
Coorg,1 star,0,0,"Margadu ,",Hotel Sai Estate,1,2197
Coorg,1 star,0,0,"White HouseNear Kootuhole Bridge,Galibeedu Road,K Nidugane Village amp Post,Madikeri ,",Hotel White House,1,1068
Coimbatore,1 star,11.0269,76.9947,"Site No 84, Door No 109, Kothari Nagar, Singanallur , Singanallur",Corner Stay Serviced Apartment Singanallur,1,1785
Daman,1 star,0,0,"Hotel Umesh Nani Daman , Daman",Hotel Umesh,1,1772
Coimbatore,1 star,11.013595,77.005661,"19 A,Kavetti Naidu Layout , Peelamedu",Siva Residency,1,1157
Coorg,1 star,0,0,"5 Kms Makeri ,",Janardhana 5 Kms from Madikeri,1,1078
Coorg,1 star,0,0,"Gonikoppal , Gonikoppal",Brook Fields,1,1447
Coorg,1 star,0,0,"Srimangata ,",Gopika,1,2199
Corbett,4 star,29.480904,79.147869,"Garjia, ,",Corbett Riverside Resort,4,2827
Corbett,3 star,29.3948,79.1265,"Corbett Aroma Park , Dikauli Road",Corbett Aroma Park,3,1126
Coorg,1 star,12.427008,75.732564,"College Road Between Ranipet Junction, Convent Junciton, ,",Coorg City Stay,1,2300
Coimbatore,3 star,0,0,"2/177c , Avinashi Road , , Ciombatore",FAST TRACK Ciombatore Airport,3,2291
Coorg,1 star,11.960434,76.014355,"Manchalli, Kutta Post, Virajpet ,",Hinter Land,1,1558
Corbett,3 star,29.330381,79.049591,"village - Dhanpur Gosain Peerumadara ,",Jaagar - The Spirit Of Corbett,3,1296
Coorg,1 star,0,0,"Madikeri ,",Country Home Treats,1,1607
Corbett,1 star,29.4113133,79.1246027,"Opp Bijrani Gate, corbett Ramnagar uttrakhand,India , Ramnagar Corbett",Jiyo Bijrani Camp and Resort,1,1375
Coorg,1 star,0,0,"Madikeri, Margodu , Near Bharathi Junior College",Sanvi Homestay,1,1099
Coorg,1 star,0,0,"Mdikeri ,",Sayuri,1,1816
Dahej,4 star,21.7252,73.007,"ABC Circle, Old Nh No 8, Bholav , Bholav",Regenta Central Harimangla,4,4088
Coorg,1 star,12.416362,75.776665,"1.7 kms from SandalKad stop on SandalKad-kadagadal Road, Ibbanibelavadi (Boikeri)post , Mercara(Madikeri)",Ibbani Cadu Estate,1,1933
Coorg,1 star,0,0,"Virajpet Estate , Coorg",CRG CHC,1,2091
Coorg,1 star,12.671857,75.726426,"SH 85, Kumaralli , Coorg",Pushpagiri Homestay,1,1205
Dalhousie,3 star,32.539146,75.967984,"The Mall Dalhousie , The Mall",Grand View,3,1429
Coorg,1 star,0,0,"Kunjalageri Village, Bellumad , Virajpet, South Kodagu",JALASIRI HOMESTAY,1,1681
Thrissur,1 star,0,0,"Vadakkan tharavadu Inn, Thrissur ,",Vadakkan tharavadu Inn,1,1370
Thiruvannamalai,4 star,8.080401,77.543268,"Athiyandal Village, Thiruvannamalai Taluk , Thiruvannamalai District",Hotel Sparsa,4,2189
Thiruvananthapuram,2 star,8.489355,76.940979,"Muppadikka Ammaveedu ,38/994 , ,Sreekanteswaram, Trivandrum",The Royal Heritage Hotel and Ayurvedic Spa,2,1236
Srinagar,1 star,34.10931,74.884962,"Vakeel Colony, Brein, Nishat, Dal Lake , Nishat",Purple Amethyst,1,1718
Thiruvananthapuram,4 star,8.494673,76.952117,"Opposite Fire Brigade, Housing Board Junction , Housing Board Junction","Keys Hotel, Thiruvananthapuram",4,2169
Srinagar,1 star,0,0,"Khyam Chowk , Opp Khyber Hospital",Hotel Fabulous Kashmir,1,1223
Thiruvananthapuram,1 star,0,0,"Thampanoor Flyover, Near Railway Station, , Chenthitta",Hotel Silver Sand,1,1378
Srinagar,1 star,0,0,"ghat no -9 dal lake ,",apollo houseboat,1,1602
Thiruvannamalai,3 star,12.226619,79.038723,"22/2 A , NH66 , Pondy - Bangalore , Chengam Road , Aanaipirandhaan Village , Tiruvannamalai ,",Arunai Anantha Resort,3,2095
Thrissur,3 star,10.30835,76.333968,"By-pass Junction,Chalakudy , Thrissur Dist",Hotel Meadows International Chalakudy,3,2232
Srinagar,1 star,0,0,"Opp Ghat No 1 Nigeen lake , Srinagar",Houseboat Mother Kashmir,1,1716
Thrissur,1 star,10.19436,76.197297,"Vedic Village Resorts VP Island, Kodungallur ,",Vedic village resort,1,1649
Thiruvannamalai,2 star,12.2402,79.0731,"Aakaash Hotel , No 9 H Polur Road opp Bus stand",Aakaash Hotel,2,1589
Thrissur,4 star,10.529585,76.214104,"Paliyam, Near Vadakke Bus Stand , Near Vadakke Bus Stand",Hotel Mangala Towers,4,2133
Tarkali,1 star,16.008661,73.49281,"Near Tarkarli Sai Mandir, Tarkarli, , Malwan",Blue Sea Beach Homes,1,1898
Srinagar,1 star,0,0,"Bishember nagar, Khayam , Srinagar ,",Hotel Shah Palace,1,1495
Thekkady,1 star,10.165028,76.439246,"Taj Travels and Holidays X-205, Kalady, Cochin International Airport, Kerala 683574 ,",Vagamon Tourist Home Vagamon,1,1964
Tarapith,1 star,0,0,"TARAPITH BIRBHUM ,",HOTEL SRIKRISHNA INTERNATIONAL,1,1951
Tarapith,3 star,0,0,"Tarapith, Opposite Petrol Pump, ,",MADHU MAMATA HOTEL AND RESORTS PVT LTD,3,1830
Srinagar,1 star,34.086061,74.839188,"Dal Lake Near Nehru Park , Srinagar",Kings Rose Group of houseboats,1,1425
Srinagar,1 star,0,0,"Nehru park Dal-lake Srinagar , Nehru-Park Dal-lake Ghat No 14",Houseboat Gulfaam,1,1744
Srinagar,1 star,0,0,"behind leward hotel , nehru park dal lake",House Boat Mashaal,1,1338
Tirupati,1 star,13.6320017,79.4233204,"Trumala By Pass Road, opp Srinivasam, , Behind APSRTC bus stand",Sri Hari Kiran Residency,1,1234
Tirupati,1 star,13.62921513,79.42335235,"Durga residency 164, T.P area, near railway station and bus stand Tirupati, Andhra Pradesh , TP Area , Near Bus Stand",Hotel Durga Residency,1,1790
Sriperumbudur,3 star,12.97209,79.962006,"No 110Sivanthangal Road sriperumbudur , sriperumbudur",Balaji Resorts,3,1124
Thiruvananthapuram,1 star,8.399047,76.982248,"Kovalam Jn, Kovalam PO Thiruvananthapuram - 695527 Kerala, South India ,",Hotel La Promendde,1,2100
Udaipur,4 star,24.497746,73.682541,"Lake Begala, Nagda, Eklingji ,",Purple Seas Heritage Resort,4,4078
Srinagar,1 star,0,0,"Gate number 9 , Opposite Park hote",merlin houseboat,1,1685
Tarapith,1 star,24.0913,88.2457,"VIP ROAD PANDA PARA NEAR TEMPLE ,",HOTEL WHITE HOUSE,1,2225
Surat,1 star,21.169872,72.841764,"Opposite Udhna Railway Station , Udhna,,Surat",Hotel Surya,1,1058
Tirupati,4 star,13.628669,79.426917,"Renigunta Road , Opp Bus Stand",Fortune Kences Hotel,4,3251
Theni,3 star,10.014965,77.479361,"78-A, N.R.T Main Road, Periyakulam Road , Periyakulam Road",Hotel Western Gatz,3,1898
Srinagar,1 star,0,0,"New Road Kohan Khan Dalgate , Srinagar",Hotel Young Muskaan Palace,1,1408
Srinagar,1 star,34.089487,74.845647,"Dal Lake, Nehru Park ,",White Horse,1,1158
Thekkady,3 star,9.809314,77.236829,"No. 562 ,Ramakalmettu - Cumbammettu Road,Ramakkalmedu P.O,Idukki, Kerala, 685552,India , Cumbammettu Rd,Ramakkalmedu PO",Tranquil Greens,3,1970
Thekkady,1 star,9.608659,77.16758,"NR VYAPARI BHAVAN KUMILY , IDUKKI DT",Hilltop Villa Homestay,1,1332
Surat,1 star,0,0,"20 Padmabati Bunglows Dumas , Surat",Dreamhome Serviced Apartments,1,1444
Surat,2 star,21.2079,72.8455,"Near Rail Way Station,Opp Dhanamill, Varachha Road, , Varachha Road",Hotel Ashirwad,2,1832
Thrissur,3 star,10.308223,76.337357,"Railway Station Road , Chalakkudy , Chalakudy",Hotel Sidhartha chalakudy,3,1396
Srinagar,1 star,34.118993,74.833809,"Dal Lake ,",Flora houseboat,1,1127
Thiruvananthapuram,3 star,8.49002,76.954037,"Aristo Road , Aristo Road",Hotel Horizon,3,1218
Tanjore,4 star,10.7746,79.1385,"44P, 45P VOC Nagar, Opposite Anu Hospital, Near Marys Corner , Trichy Main Road",Lakshmi Hotel,4,4342
Thrissur,1 star,10.435311,76.265549,"NH 45, Pudukkad , P O, Thrissur, Amballur,",Sree Gokulam Residency,1,1636
Thekkady,1 star,0,0,"Thevaradiyil House Kumily PO, Thekkady 682019, India ,",Kairali Palace Homestay,1,1670
Thekkady,1 star,9.604845,77.173288,"THAMARAKANDAM, THEKKADY , THEKKADY",EDAMALA HOMESTAY,1,1391
Srinagar,1 star,34.090546,74.843485,"Dal Lake Nehru Park , Dal Lake Nehru Park",Hotel House Boat Taj Mahal,1,2054
Surat,1 star,0,0,"SP RING ROAD, NR NEW DIMAOND MARKET, , B/H SUPER MALL VARACHA ROAD",HOTEL PARADISE,1,1272
Udaigiri,1 star,23.5379,77.7681,"JUNGLE RESORT UDAIGIRI ,",Jungle Resort,1,1454
Srinagar,1 star,0,0,"Zero Bridge Raj Bagh ,",Peace Palace,1,1714
Thrissur,1 star,10.2999,76.3423,"Chalakudy, Thrissur , Kerala",Lead Homestay,1,1526
Thanjavur,3 star,10.747844,78.989134,"Main Road, , Maruthagudi",Rudra Resort,3,1915
Thrissur,3 star,10.524,76.2108,"M G Road,Near to Chungath Jewellery and Ramadas Theatre ,",Hotel Peninsula,3,1250
Thrissur,2 star,10.6517,76.0664,"No324c, Parayil Market Road, , Kunnamkulam,",Hotel KR Grand Residency,2,1813
Takdah,1 star,0,0,"7 km from kalimpong Taxi Stand , Upper Rishi Road",GLENMARIE HOME STAY,1,2238
Tezpur,1 star,0,0,"Nameri National Park , Sontpur , Assam",Jia Bhorelli Wild Resort,1,1720
Tadoba,1 star,20.19425,79.322305,"Village Bhamdeli, Near Moharli , gate,Tadoba, Chandrapur",Irai Safari Rertreat,1,1778
Tirupati,1 star,13.630709,79.423646,"13-6-752, Pedda Kapu Lay-Out, Jaya syam Road , Jaya syam Road",Hotel Brundavan Residency,1,1402
Thiruvananthapuram,3 star,8.492793,76.953864,"Aristo in, Near Railway Station, Thampanoor , Thampanoor",Teekay Palace,3,1192
Tirupur,1 star,11.112173,77.339344,"Door No 2, Duraisamipuram , 2nd street , P N Road, Tirupur ,",H V Tower,1,1552
Tirunelveli,3 star,0,0,"5,North Bypass road , vannerpettai",hotel afna park,3,1223
Thekkady,1 star,9.66778,77.188026,"Chellarkovil - Mettu Road, Chellarkovil Anakkara, Thekkady , Chellarkovil Anakkara",Beaumont Plantation Retreat,1,1208
Srinagar,1 star,0,0,"dal lake ,",Bostan House Boat,1,1161
Tanjore,3 star,10.777231,79.141753,"2886, Srinivasampilli Road , Srinivasampilli Road",PLA Residency ANNEX,3,1733
Tirupati,3 star,13.643211,79.427295,"Leela Mahal Center, Tirumala Bypass Road , Tirumala Bypass Road","Keys Hotel Vihas, Tirupati",3,2247
Tirupati,1 star,13.6306145,79.4228131,"Tirumala By Pass, , PK Layout, Tirupati",Arjun Residency Hotel,1,2268
Srinagar,1 star,34.081072,74.834161,"Nehru Park, Ghat no 16 ,",NEW GULISTAN PALACE,1,1369
Srinagar,1 star,0,0,"dal lake , ghat 9",Houseboat Solomon Shiba,1,1594
Thiruvananthapuram,1 star,8.507438,76.906342,"NH BYPASS, VENPALAVATTOM, , ANAYARA",The Platinum Inn,1,2131
Thekkady,1 star,9.599,77.1711,"Thekkady Road, Thekkady, , Kumily, Kerala",Kerala House,1,1581
Srinagar,1 star,34.060139,74.821277,"Near IGNOU Regional Center , Rajbagh",Royal Star Inn,1,1870
Tuticorin,1 star,8.80294,78.1402,"No 124, Paalai Road ,",Hotel Paul Sornam,1,2194
Surat,1 star,21.205736,72.83897,"Opp. Railway Station , Opp. Railway Station",Hotel Embassy,1,1539
Theni,1 star,0,0,"Sand River Cottage, Upper Mannalar ,",Briar Megamalai Sand River Bungalow,1,1244
Theni,1 star,0,0,"Cumbum Road, Theni - 625531 , Tamilnadu, India",Anjana Hotel,1,1344
Suratgarh,1 star,29.307767,73.905226,"Bikaner Ganganagar by pass surtgarh ,",Hotel Pacheriya,1,1691
Thekkady,1 star,0,0,"Thekkady By-pass Road , Thamarakandam,Thekkady P O",Tranquilou Homestay,1,1276
Srinagar,1 star,0,0,"dal lake ghat no 9 ,",cosmo houseboat,1,1980
Thiruvananthapuram,2 star,8.4884806,76.9542504,"Thampanoor , Thampanoor",Dreamz Hotel,2,1308
Srinagar,1 star,0,0,"ghat no 11 , dar complex",Hotel New Gulistan,1,1116
Theni,3 star,0,0,"Eswar Plaza, Cumbum Main Road, , Theni",Hotel Puppys,3,1642
Thiruvananthapuram,1 star,8.49638,76.942069,"TC 27/1481, Krishna Bhavan , Convent Road, Vanchiyoor, Trivandrum",Nandanam Homestay,1,1826
Thiruvananthapuram,1 star,0,0,"Taj Travels and Holidays X-205, Kalady, Cochin International Airport, Kerala 683574 ,",Saraswathi Sadanam Home Stay Kovalam and Poovar,1,1516
Srinagar,1 star,0,0,"NEHRU PARK GHAT NO 17 DAL LAKE , Srinagar",Houseboat Dalgoma,1,1244
TIRUCHENDUR,2 star,8.498149,78.127102,"Hotel Chitra Park, 367 , T.B. Road",Hotel Chitra Park,2,1678
Srisailam,1 star,16.071001,78.908653,"Srisialam Project, Sundipanta, Srisailam Ho, Opp To Zinkala Park, Srisailam ,",Hotel Grand Akka Mahadevi,1,2226
Thrissur,3 star,10.517898,76.207586,"Opp. Railway Station, Poothole Road , Poothole Road",Hotel Merlin International,3,1952
Tirupati,1 star,13.626805,79.428019,"Near Venkateswara Theatre, Old Tirchanoor Road , Old Tiruchanoor Road",Sunil krishna Hotel,1,1141
Tanjore,3 star,0,0,"14,Cuthchery Road, , Tanjore",FAST TRACK Tanjore,3,1317
Thiruvananthapuram,5 star,8.499527,76.950147,"Punnen Road, Trivandrum , In city centre, near commercial hubs",Hilton Garden Inn,5,2411
Sunderban,1 star,22.141528,88.886143,"Pakhiralya, (adjacent to Dayapur Jetty Ghat) , Pakhiralya, (adjacent to Dayapur Jetty Ghat)",Solitary Nook,1,1631
Tiruttani,1 star,0,0,"Arakkonam Road, Tiruttani Ho, ,",DKN GUEST HOUSE,1,1568
Srinagar,1 star,0,0,"Opp Ghat No 1 Nigeen Lake ,",Houseboat Sobra,1,1876
Thiruvananthapuram,1 star,8.50368,76.9531,"Vaniya Street, Near Nandavanam , Police camp, Palayam",Hotel Oasis,1,2170
Tarapith,1 star,24.118445,87.796009,"Tarapith kabichandrapur birbhum , Near manasi lodge",Hotel Meghnath,1,1985
Tirupati,2 star,13.6528741,79.42219364,"20-3-133/2,Sivajyothi nagar, Near Postal Colony , Near Postal Colony",PVR Residency,2,2171
Udaipur,1 star,24.582563,73.711538,"93,MB College Road,Darshanpura, Airport road , Airport road",Hotel Raghu Mahal Palace,1,1634
New Delhi And NCR,3,28.527877,77.255425,"C-5, Kalkaji, Near kalkaji Police Station Kalkaji",Lambas House Kalkaji,3,1785
Jaipur,1,26.98958,75.763755,"C-162,4-C Colony, Near 14th Number Sikar Road VKI 200ft, Bye Pass, Jaipur",Hotel Harsh,1,1740
New Delhi And NCR,2,28.64404981,77.21247285,"3162/63, Sangtrashan  Road, Near Bankay Bihari Temple, Paharganj, New Delhi-110055 Pahar Ganj, New Delhi Railway Station",Hotel Sahara International Deluxe,2,1425
Bangalore,2,12.948576,77.713085,"No 1, 1st Floor, Outer Ring Rd, Near to Relience Fresh, Munenkollal, Marathalli",Nandhana Comforts Marathahalli,2,1100
Goa,1,15.21783151,73.93714757,"Behind Club Mahindra Pedda, Varca, Goa - 4037216",TripThrill Costa Holidays,1,1717
Jaipur,2,0,0,Flat No 109 And 110 1st Floor Prithvi Raj Road C Scheme,Vinayak 109,2,1527
New Delhi And NCR,1,0,0,D-62 South City 1 Gurgaon,Sukhistay,1,2277
Goa,1,15.57089,73.765844,"Pinnacle  Holiday Homes, 98/1 mainath bhati, opp uttam resort, Melo Rosa Road, Arpora Goa Calangute - Anjuna Rd",Pinnacle Holiday Homes,1,1935
New Delhi And NCR,3,28.580906,77.342413,"C1/5, Sector 31, Noida Sector 31, Noida",Hotel P K Boutique,3,1262
Ooty,3,11.417601,76.703663,"Sheddon Road, The Nilgiris",Gem Park Ooty,3,1634
New Delhi And NCR,2,28.650549,77.231071,"1049, Main Bazar Paharganj Main Bazaar",Hotel Guru Vas Inn,2,1911
Chennai,3,13.0663,80.274,"109,Wallajah Raod, Annasalai, Chennai",The Spin Hotel,3,1613
Ooty,1,0,0,"198 Hollywood Hills Pudhu Nagar,",Jayam Castle,1,2014
Ooty,1,0,0,"No417 Kollakamby Road, Kilinchada village, Ooty",Garden View Resort,1,1090
Goa,3,15.277726,73.915517,"Colva Beach, Salcete Colva Beach",Soul Vacation - A Concept Hotel,3,1307
Alibagh,2,18.639719,72.871463,"Hotel Sea View , Sea Beach Alibagh. Dist-Raigad",Sea View Hotel,2,1599
New Delhi And NCR,3,28.65652,77.223394,"287,opp.fatehpuri masjid,fatehpuri,chandni chowk,delhi Chandni chowk",Hotel Wall City,3,1504
New Delhi And NCR,3,28.474706,77.042784,"Old Delhi Road, Opposite Officers Enclave, Sector 14, Gurgaon Sector 14, Gurgaon",Emblem Hotel Sector 14 Gurgaon,3,1575
Jaipur,1,26.925929,75.801292,D 190B JAGDISH MARG BANIPARK Jaipur,Jag Niwas A Heritage Home Stay,1,2159
Ooty,2,11.403161,76.722728,"Bell Mont Tiger Hill Road, Ooty",Fortune Retreats,2,1188
Goa,1,0,0,"Kieran Saldanha Park, Behind Golden Suites Near KFC Calangute",G001 Pool Facing Serviced Apartment,1,1738
Chennai,5,13.058188,80.247218,37 Mahatma Gandhi Road Nungambakkam Mahatma Gandhi Road,Taj Coromandel,5,2302
Mumbai,3,19.177734,72.834386,"1406/11, Off. New Link Road, Chincholi Bunder, Malad (West) Malad West",Hotel Grand Hometel,3,1284
Chennai,2,12.96996,80.148495,"MKB Street,Lakshmi Nursing Home opposite,Cattle Shandy Rd, Pallavaram Pallavaram / Airport Area",Yashwant Residency,2,1815
Bangalore,3,12.982882,77.594602,"No 3, Rajbhavan Road, Near Vidhaan Sauda MG Road",Hotel Paraag,3,1254
New Delhi And NCR,1,28.437348,77.047016,161 Sector 39 Gurgaon,Aggarwal Guest House,1,1367
New Delhi And NCR,2,28.642623,77.215376,"270, Chandi Wali Gali, Main Bazar  Paharganj Main Bazar Paharganj New Delhi",Prem Deluxe Guest House,2,2157
Goa,3,15.588,73.7452,"At Goveia Holiday Homes,Inside Ginger Tree Boutique Resort , Behind Anjuna Police station Behind Anjuna Police station,Anjuna",Goa Anjuna Villas,3,2091
New Delhi And NCR,3,28.547187,77.124026,"A-25, Vasant Kunj Road, Mahipalpur, New Delhi Airport Mahipalpur, International Airport Zone",Hotel Impress,3,1121
Goa,3,15.527641,73.765517,"Calangute-Candolim Road, Anna Vaddo, Bardez Candolim, North Goa",Le Seasons Resort,3,2281
New Delhi And NCR,2,28.6826,77.1752,"A-248, Ashok Vihar Phase-IV, Near Bharat Nagar Police Station, Ashok Vihar, Pitampura",Hotel Traditional Inn,2,1062
New Delhi And NCR,2,0,0,Qutab Envlave South Delhi,Clarion Apartments,2,1488
New Delhi And NCR,5,0,0,"12, Aurangzeb Road Aurangzeb Road",The Claridges,5,3215
Ahmedabad,1,0,0,"B-301,Scarlet Heights On Anand Nagar Cross Road,Opp",Spectrum Aathithya Apartment Prahlad nagar 2,1,1616
Bangalore,1,12.915876,77.485818,"Ranka - Aqua Greens Apartment,Railway Station Road Harsha Layout, Kengeri,",Siesta Aqua Green,1,1987
Chennai,2,13.070338,80.204822,"207/A, Jawaharlal Nehru Road, Koyambedu Chennai",Hotel Aryaas,2,1949
New Delhi And NCR,2,28.64557583,77.18610768,"14A/27, WEA, Channa Market, Karol Bagh ,New Delhi Karol Bagh",Ivory Palace,2,1548
Ooty,2,11.400206,76.67607,"31/1 block No 1, Theetukal Fernhill road",La Flora Amberley Resort,2,1681
New Delhi And NCR,3,28.659292,77.190395,"59/28, New Rohtak Rd, Karol Bagh, Nr Liberty Cinema",Hotel Kochar Continental,3,1937
New Delhi And NCR,3,28.541233,77.128558,"k-806/1, k-2 Block, Aerocity Vasant Kunj Road, Behind Prem Motor Maruti Showroom Mahipalpur",Hotel Olive N Blue,3,1731
New Delhi And NCR,3,28.641112,77.211485,"2313, Behind Imperial Cinema, Near RK Ashram Metro Station, Chuna Mandi, New Delhi Railway Station",Hotel Cabana,3,1031
Jaipur,2,0,0,"f-264,shyam nagar,priyadarshni same as above",Monsoon Holiday Home,2,1591
New Delhi And NCR,3,28.640792,77.211122,1603/4 Main Bazar Pahar Ganj Pahar Ganj,Hotel Heritage Home,3,1810
Ooty,3,0,0,"82d, Lower Kodappamund, Ooty Dodabetta road",Greenyards Cottage,3,2062
Chennai,2,12.863547,80.227374,"145/2B Jegajeevanram Street, Semmencherry, Off OMR Road",Max Classic Service Apartments,2,1554
Ooty,4,11.41,76.699997,"Nilgiris, Ootacamund Fernhill, Ooty",WelcomHeritage - Ferrnhills Royaal Palace,4,2419
Chennai,3,13.080267,80.267315,"26/27 Poonamallee High Road, Chennai Central",The Royal Regency,3,1081
Chennai,1,13.0947,80.249,"76, Gangadheshwarar Koil Street, Purasawalkam,Chennai",Hotel Raaj Bhaavan,1,1606
Ooty,1,0,0,MOUNT PLEASANT ROAD,Rainbow Hospitality MOUNT PLEASANT ROAD,1,2252
Chennai,4,13.067261,80.258333,"30, Montieth Road, Egmore Egmore",The Ambassador Pallava,4,2205
Jaipur,1,0,0,"Sikar Road, Vidhyadhar nagar Jaipur",Hotel Kanji Palace Sikar Road,1,1460
Lonavala And Khandala,3,18.770242,73.397811,"Gold Valley Road, Off New Express Highway,Near Jain Tempel,Tungarli. Swapnlok Socety. Lonavala 41040 Near Jain Temple",Hotel Greenland Delsol,3,1920
Chennai,1,13.025764,80.177074,"No149 /1C, Shanthi Nagar Main Road Ramapuram",AVM Comforts Ramapuram,1,2119
Chennai,1,13.071517,80.25105,"No 10/29, Venugopal Avenue Spur Tank Road Chetpet",Chennai Stays Chetpet,1,1590
Goa,1,15.5835,73.753,"house no1131, mazal vaddo, Anjuna Bardez",Palacete Rodrigues,1,1110
Goa,1,0,0,"Casa Blanca, Bardez, Vegator Beach Road, Anjuna,",Fully Furnished Service Apartments with Swimming pool 880,1,1402
Chennai,4,13.05862,80.263982,"Express Avenue Mall, Ground Floor, Gate No 1, Patullos Road, Chennai, Tamil Nadu 600002 Express Avenue Mall, Mount Road",E Hotel,4,3169
New Delhi And NCR,2,0,0,11/22 Main Market East Patel Nagar,Hotel East Inn,2,1856
Bangalore,2,12.888532,77.596997,225/226 Above Canara Bank Arekere gate Arekere,Hotel Athithi,2,1020
New Delhi And NCR,2,28.646131,77.211883,"8880-81, Gali Number 2, Multani Dhanda, Paharganj, New Delhi-110055 (Near Bikaner Sweets) Multani Dhanda,Paharganj",Hotel Rangoli Deluxe,2,1795
Chennai,2,12.976124,80.258688,"68, East Coast Road, Opp To RTO Thiruvanmiyur Thiruvanmiyur",Le Park Inn,2,1254
Chennai,4,13.045953,80.247805,"564,Teynampet Annasalai",Courtyard by Marriott - Chennai,4,3100
Jaipur,3,27.1968,75.8038,"Vpo-Teh-, Jaipur Rd, Shilp Colony vpo-samod",Aapno Heritage Jaipur,3,1174
Chennai,1,13.085609,80.276125,"Old No: 14 & 15, New No.3 & 5, Bommuchetty Street, Waltax Road, Park Town Central, Near Railway Station",Samudra Residency,1,2084
